RESPONDENT_ID,ad_id,brand,page_num,page_pos,brand_fix,pic_fix,brand_size,pic_size,recall_accu,RECALL_TIME
62,29,Gauloises,107,1,0,1,5.9644,77.6674,0,2
62,30,Appelsientje,108,0,0,4,2.0987,75.08665,0,2.2
62,31,Conimex,113,1,3,2,4.5787,55.6357,0,3.16
62,32,Corona,114,0,0,8,1.81505,84.42385,0,2.48
62,33,Daihatsu,123,1,0,7,2.9915,65.11395,0,2.92
62,34,DelMonte,125,1,0,4,7.36715,77.63175,1,2
62,35,Lancome,127,1,0,3,16.98025,60.2206,1,1.76
63,1,Armani,2,0,3,3,17.06395,74.19695,0,3.24
63,2,LOreal,5,1,0,6,4.38185,52.58685,0,0.72
63,3,Astnor,6,0,2,7,6.85565,77.6116,0,2.32
63,4,MarieJo,11,1,2,22,2.914,71.3558,0,2.48
63,5,SiSi,13,1,0,3,4.09045,52.40085,1,1.32
63,6,ClearBlue,14,0,1,10,2.2537,77.60385,1,1.76
63,7,Lancaster,17,1,0,3,2.37925,88.0896,0,2.04
63,8,Barclay,18,0,0,3,4.9166,72.6268,0,2.32
63,9,Dior,21,1,2,3,17.236,64.2072,0,2.6
63,10,Citroen,22,0,0,0,1.9902,71.15895,1,2.36
63,11,Nivea,25,1,5,9,4.54925,61.79385,1,0.92
63,12,Davidoff,26,0,2,10,1.8321,78.3742,1,2.72
63,13,Dali,29,1,2,7,6.6774,68.4728,0,1.64
63,14,Kapper,31,1,0,4,3.63475,69.7221,0,0.6
63,15,Alfa,32,0,5,9,2.72335,61.6156,1,1
63,16,Legere,35,1,20,14,14.3065,53.30915,1,4.24
63,17,Spa,40,0,2,9,11.3088,77.6488,0,4.16
63,18,Stuyvesant,43,1,1,8,4.82205,51.2554,1,2.76
63,19,Margriet,48,0,3,17,1.8817,76.23675,0,1.28
63,20,Chantelle,55,1,16,11,25.1658,80.1195,1,1.52
63,21,Kodak,69,1,0,0,4.27645,64.76365,1,2.12
63,22,Gilette,71,1,0,0,1.9592,75.83065,0,3.36
63,23,Silan,75,1,6,4,9.19925,64.90315,0,4.32
63,24,Fancy,76,0,1,8,4.57715,32.82435,0,1.88
63,25,Cartoon,94,0,0,0,9.38525,75.57335,0,3.76
63,26,VanderBilt,96,0,0,0,16.2781,71.25505,1,1.36
63,27,Viva,98,0,1,4,3.0659,24.0219,1,1.32
63,28,Arden,99,1,4,20,9.3124,77.62865,1,2.96
63,29,Gauloises,107,1,8,40,5.9644,77.6674,0,2.32
63,30,Appelsientje,108,0,0,10,2.0987,75.08665,1,4.08
63,31,Conimex,113,1,3,8,4.5787,55.6357,1,1.52
63,32,Corona,114,0,0,27,1.81505,84.42385,1,1.44
63,33,Daihatsu,123,1,4,7,2.9915,65.11395,1,1.24
63,34,DelMonte,125,1,4,7,7.36715,77.63175,1,1.48
63,35,Lancome,127,1,3,5,16.98025,60.2206,1,1.08
64,1,Armani,2,0,0,0,17.06395,74.19695,0,2.88
64,2,LOreal,5,1,0,3,4.38185,52.58685,1,3.96
64,3,Astnor,6,0,0,0,6.85565,77.6116,0,2.28
64,4,MarieJo,11,1,0,1,2.914,71.3558,0,2.64
64,5,SiSi,13,1,0,2,4.09045,52.40085,0,2.6
64,6,ClearBlue,14,0,1,4,2.2537,77.60385,1,2.4
64,7,Lancaster,17,1,1,8,2.37925,88.0896,0,2.32
64,8,Barclay,18,0,1,9,4.9166,72.6268,1,1.2
64,9,Dior,21,1,5,6,17.236,64.2072,1,1.32
64,10,Citroen,22,0,0,7,1.9902,71.15895,1,3.72
64,11,Nivea,25,1,6,5,4.54925,61.79385,1,1.44
64,12,Davidoff,26,0,0,2,1.8321,78.3742,0,2.12
64,13,Dali,29,1,0,1,6.6774,68.4728,0,3.08
64,14,Kapper,31,1,0,5,3.63475,69.7221,0,2.84
64,15,Alfa,32,0,0,0,2.72335,61.6156,0,2.48
64,16,Legere,35,1,8,3,14.3065,53.30915,1,3.24
64,17,Spa,40,0,1,10,11.3088,77.6488,1,1.04
64,18,Stuyvesant,43,1,0,0,4.82205,51.2554,1,1.92
64,19,Margriet,48,0,0,9,1.8817,76.23675,0,4.12
64,20,Chantelle,55,1,3,8,25.1658,80.1195,1,1.08
64,21,Kodak,69,1,0,4,4.27645,64.76365,1,1.12
64,22,Gilette,71,1,1,9,1.9592,75.83065,1,2.24
64,23,Silan,75,1,0,0,9.19925,64.90315,1,1.32
64,24,Fancy,76,0,0,0,4.57715,32.82435,0,4.92
64,25,Cartoon,94,0,1,4,9.38525,75.57335,0,3.28
64,26,VanderBilt,96,0,3,15,16.2781,71.25505,1,1.12
64,27,Viva,98,0,0,0,3.0659,24.0219,1,1.04
64,28,Arden,99,1,5,7,9.3124,77.62865,1,1
64,29,Gauloises,107,1,1,11,5.9644,77.6674,1,1.16
64,30,Appelsientje,108,0,0,5,2.0987,75.08665,1,1.04
64,31,Conimex,113,1,1,4,4.5787,55.6357,1,0.88
64,32,Corona,114,0,0,4,1.81505,84.42385,1,2
64,33,Daihatsu,123,1,1,10,2.9915,65.11395,1,1.68
64,34,DelMonte,125,1,0,0,7.36715,77.63175,1,1.76
64,35,Lancome,127,1,0,14,16.98025,60.2206,1,4.08
65,1,Armani,2,0,0,0,17.06395,74.19695,0,3.52
65,2,LOreal,5,1,0,6,4.38185,52.58685,1,4.32
65,3,Astnor,6,0,3,3,6.85565,77.6116,1,3.96
65,4,MarieJo,11,1,0,8,2.914,71.3558,0,2.28
65,5,SiSi,13,1,0,3,4.09045,52.40085,0,2.32
65,6,ClearBlue,14,0,4,13,2.2537,77.60385,1,1.88
65,7,Lancaster,17,1,6,5,2.37925,88.0896,0,2.32
65,8,Barclay,18,0,2,12,4.9166,72.6268,0,4.36
65,9,Dior,21,1,4,5,17.236,64.2072,1,1.92
65,10,Citroen,22,0,2,10,1.9902,71.15895,1,2.92
65,11,Nivea,25,1,1,2,4.54925,61.79385,1,1.68
65,12,Davidoff,26,0,1,7,1.8321,78.3742,1,3.84
65,13,Dali,29,1,11,10,6.6774,68.4728,1,4.92
65,14,Kapper,31,1,0,7,3.63475,69.7221,1,2.44
65,15,Alfa,32,0,0,1,2.72335,61.6156,1,3.44
65,16,Legere,35,1,1,2,14.3065,53.30915,0,3.16
65,17,Spa,40,0,1,4,11.3088,77.6488,1,2.2
65,18,Stuyvesant,43,1,5,3,4.82205,51.2554,1,1.68
65,19,Margriet,48,0,1,4,1.8817,76.23675,1,1.4
65,20,Chantelle,55,1,3,3,25.1658,80.1195,1,2
65,21,Kodak,69,1,1,5,4.27645,64.76365,1,2.36
65,22,Gilette,71,1,2,6,1.9592,75.83065,1,2.52
65,23,Silan,75,1,3,1,9.19925,64.90315,1,1.48
65,24,Fancy,76,0,0,1,4.57715,32.82435,1,2.96
65,25,Cartoon,94,0,0,4,9.38525,75.57335,0,2.48
65,26,VanderBilt,96,0,1,6,16.2781,71.25505,1,2.52
65,27,Viva,98,0,1,2,3.0659,24.0219,1,3.08
65,28,Arden,99,1,3,3,9.3124,77.62865,0,2.6
65,29,Gauloises,107,1,1,1,5.9644,77.6674,1,2.96
65,30,Appelsientje,108,0,1,4,2.0987,75.08665,1,1.6
65,31,Conimex,113,1,0,0,4.5787,55.6357,1,1.96
65,32,Corona,114,0,0,2,1.81505,84.42385,0,1.36
65,33,Daihatsu,123,1,0,4,2.9915,65.11395,1,2.52
65,34,DelMonte,125,1,1,3,7.36715,77.63175,1,2.36
65,35,Lancome,127,1,0,0,16.98025,60.2206,1,3.36
66,1,Armani,2,0,0,1,17.06395,74.19695,0,2.52
66,2,LOreal,5,1,0,6,4.38185,52.58685,0,3.76
66,3,Astnor,6,0,2,6,6.85565,77.6116,0,2.32
66,4,MarieJo,11,1,1,5,2.914,71.3558,0,3.08
66,5,SiSi,13,1,0,3,4.09045,52.40085,0,2.08
66,6,ClearBlue,14,0,1,9,2.2537,77.60385,0,0.16
66,7,Lancaster,17,1,1,3,2.37925,88.0896,0,2.4
66,8,Barclay,18,0,1,6,4.9166,72.6268,1,2.36
66,9,Dior,21,1,1,3,17.236,64.2072,0,1.84
66,10,Citroen,22,0,0,4,1.9902,71.15895,0,1.88
66,11,Nivea,25,1,1,5,4.54925,61.79385,1,1.4
66,12,Davidoff,26,0,0,4,1.8321,78.3742,0,2.8
66,13,Dali,29,1,0,2,6.6774,68.4728,0,4.4
66,14,Kapper,31,1,0,4,3.63475,69.7221,1,3.52
66,15,Alfa,32,0,1,8,2.72335,61.6156,1,1.72
66,16,Legere,35,1,3,3,14.3065,53.30915,1,3.64
66,17,Spa,40,0,1,4,11.3088,77.6488,1,2.28
66,18,Stuyvesant,43,1,1,6,4.82205,51.2554,1,1.56
66,19,Margriet,48,0,1,12,1.8817,76.23675,1,2.72
66,20,Chantelle,55,1,3,3,25.1658,80.1195,1,1.64
66,21,Kodak,69,1,3,5,4.27645,64.76365,0,1.72
66,22,Gilette,71,1,1,7,1.9592,75.83065,0,2.08
66,23,Silan,75,1,3,21,9.19925,64.90315,1,1.16
66,24,Fancy,76,0,0,7,4.57715,32.82435,1,2.64
66,25,Cartoon,94,0,1,3,9.38525,75.57335,0,3
66,26,VanderBilt,96,0,0,10,16.2781,71.25505,1,1.64
66,27,Viva,98,0,0,3,3.0659,24.0219,1,3.36
66,28,Arden,99,1,6,6,9.3124,77.62865,0,3
66,29,Gauloises,107,1,6,9,5.9644,77.6674,1,2.16
66,30,Appelsientje,108,0,0,4,2.0987,75.08665,1,1.16
66,31,Conimex,113,1,0,7,4.5787,55.6357,0,2.32
66,32,Corona,114,0,0,2,1.81505,84.42385,0,2.6
66,33,Daihatsu,123,1,0,10,2.9915,65.11395,1,1.32
66,34,DelMonte,125,1,1,3,7.36715,77.63175,1,1.84
66,35,Lancome,127,1,6,9,16.98025,60.2206,1,3.08
67,1,Armani,2,0,3,4,17.06395,74.19695,0,2.2
67,2,LOreal,5,1,1,10,4.38185,52.58685,0,2.32
67,3,Astnor,6,0,3,7,6.85565,77.6116,0,3.48
67,4,MarieJo,11,1,2,7,2.914,71.3558,1,1.44
67,5,SiSi,13,1,3,8,4.09045,52.40085,0,3.04
67,6,ClearBlue,14,0,3,21,2.2537,77.60385,1,3.8
67,7,Lancaster,17,1,5,13,2.37925,88.0896,0,4.4
67,8,Barclay,18,0,3,12,4.9166,72.6268,0,2.88
67,9,Dior,21,1,4,12,17.236,64.2072,1,4.76
67,10,Citroen,22,0,0,22,1.9902,71.15895,1,3.12
67,11,Nivea,25,1,5,9,4.54925,61.79385,1,1.36
67,12,Davidoff,26,0,2,7,1.8321,78.3742,1,1.16
67,13,Dali,29,1,4,12,6.6774,68.4728,0,2.4
67,14,Kapper,31,1,1,20,3.63475,69.7221,1,2.36
67,15,Alfa,32,0,1,8,2.72335,61.6156,1,2.52
67,16,Legere,35,1,13,5,14.3065,53.30915,1,3.8
67,17,Spa,40,0,6,7,11.3088,77.6488,1,2.28
67,18,Stuyvesant,43,1,5,2,4.82205,51.2554,1,2.4
67,19,Margriet,48,0,4,7,1.8817,76.23675,1,1.8
67,20,Chantelle,55,1,10,15,25.1658,80.1195,0,4.16
67,21,Kodak,69,1,4,17,4.27645,64.76365,0,3.24
67,22,Gilette,71,1,3,19,1.9592,75.83065,0,4.04
67,23,Silan,75,1,5,14,9.19925,64.90315,1,2.04
67,24,Fancy,76,0,6,9,4.57715,32.82435,1,0.56
67,25,Cartoon,94,0,3,6,9.38525,75.57335,0,2.32
67,26,VanderBilt,96,0,13,20,16.2781,71.25505,0,3
67,27,Viva,98,0,5,9,3.0659,24.0219,0,3.6
67,28,Arden,99,1,6,15,9.3124,77.62865,1,2.68
67,29,Gauloises,107,1,5,18,5.9644,77.6674,1,2.44
67,30,Appelsientje,108,0,4,9,2.0987,75.08665,1,1.12
67,31,Conimex,113,1,3,18,4.5787,55.6357,0,1.76
67,32,Corona,114,0,5,8,1.81505,84.42385,1,1.44
67,33,Daihatsu,123,1,0,4,2.9915,65.11395,0,2.32
67,34,DelMonte,125,1,6,16,7.36715,77.63175,1,3.8
67,35,Lancome,127,1,6,9,16.98025,60.2206,1,1.52
68,1,Armani,2,0,0,0,17.06395,74.19695,1,4.72
68,2,LOreal,5,1,0,0,4.38185,52.58685,0,1.68
68,3,Astnor,6,0,0,9,6.85565,77.6116,1,3.32
68,4,MarieJo,11,1,2,3,2.914,71.3558,1,2.72
68,5,SiSi,13,1,1,5,4.09045,52.40085,1,4.84
68,6,ClearBlue,14,0,0,3,2.2537,77.60385,0,0.12
68,7,Lancaster,17,1,3,1,2.37925,88.0896,0,4.8
68,8,Barclay,18,0,0,1,4.9166,72.6268,0,3.32
68,9,Dior,21,1,4,3,17.236,64.2072,0,0.24
68,10,Citroen,22,0,0,7,1.9902,71.15895,1,2.72
68,11,Nivea,25,1,2,4,4.54925,61.79385,1,2.36
68,12,Davidoff,26,0,0,0,1.8321,78.3742,0,2.32
68,13,Dali,29,1,0,9,6.6774,68.4728,0,2.56
68,14,Kapper,31,1,0,7,3.63475,69.7221,0,3.92
68,15,Alfa,32,0,0,0,2.72335,61.6156,0,0.44
68,16,Legere,35,1,4,1,14.3065,53.30915,1,1.84
68,17,Spa,40,0,0,0,11.3088,77.6488,1,1.28
68,18,Stuyvesant,43,1,0,1,4.82205,51.2554,1,1.72
68,19,Margriet,48,0,0,9,1.8817,76.23675,0,0.64
68,20,Chantelle,55,1,13,1,25.1658,80.1195,1,3.48
68,21,Kodak,69,1,1,9,4.27645,64.76365,0,1.36
68,22,Gilette,71,1,1,9,1.9592,75.83065,1,0.04
68,23,Silan,75,1,0,3,9.19925,64.90315,0,1.56
68,24,Fancy,76,0,0,0,4.57715,32.82435,0,2.32
68,25,Cartoon,94,0,2,8,9.38525,75.57335,0,2.72
68,26,VanderBilt,96,0,0,2,16.2781,71.25505,1,2.8
68,27,Viva,98,0,0,3,3.0659,24.0219,0,4.24
68,28,Arden,99,1,3,8,9.3124,77.62865,1,4.04
68,29,Gauloises,107,1,1,4,5.9644,77.6674,1,4.32
68,30,Appelsientje,108,0,0,3,2.0987,75.08665,1,3.08
68,31,Conimex,113,1,1,5,4.5787,55.6357,1,2.8
68,32,Corona,114,0,0,0,1.81505,84.42385,0,2.32
68,33,Daihatsu,123,1,0,7,2.9915,65.11395,1,4.8
68,34,DelMonte,125,1,1,1,7.36715,77.63175,1,2.52
68,35,Lancome,127,1,1,4,16.98025,60.2206,1,1.6
69,1,Armani,2,0,0,6,17.06395,74.19695,1,3.56
69,2,LOreal,5,1,0,4,4.38185,52.58685,0,0.64
69,3,Astnor,6,0,0,0,6.85565,77.6116,1,1.4
69,4,MarieJo,11,1,0,1,2.914,71.3558,0,1.92
69,5,SiSi,13,1,0,1,4.09045,52.40085,1,0.44
69,6,ClearBlue,14,0,0,3,2.2537,77.60385,0,2.96
69,7,Lancaster,17,1,1,1,2.37925,88.0896,1,2.96
69,8,Barclay,18,0,0,2,4.9166,72.6268,0,3.76
69,9,Dior,21,1,4,7,17.236,64.2072,1,1.8
69,10,Citroen,22,0,1,5,1.9902,71.15895,0,2.6
69,11,Nivea,25,1,4,2,4.54925,61.79385,1,2.56
69,12,Davidoff,26,0,0,1,1.8321,78.3742,0,3.88
69,13,Dali,29,1,4,5,6.6774,68.4728,0,4.28
69,14,Kapper,31,1,0,3,3.63475,69.7221,0,2.24
69,15,Alfa,32,0,0,5,2.72335,61.6156,0,3.72
69,16,Legere,35,1,5,2,14.3065,53.30915,1,3.52
69,17,Spa,40,0,5,7,11.3088,77.6488,1,2.44
69,18,Stuyvesant,43,1,0,3,4.82205,51.2554,1,2.72
69,19,Margriet,48,0,0,0,1.8817,76.23675,1,1.84
69,20,Chantelle,55,1,4,8,25.1658,80.1195,1,1.76
69,21,Kodak,69,1,3,5,4.27645,64.76365,0,3.72
69,22,Gilette,71,1,3,6,1.9592,75.83065,1,1.96
69,23,Silan,75,1,4,7,9.19925,64.90315,1,1.64
69,24,Fancy,76,0,0,1,4.57715,32.82435,0,0.6
69,25,Cartoon,94,0,3,5,9.38525,75.57335,0,3.52
69,26,VanderBilt,96,0,5,21,16.2781,71.25505,1,3.12
69,27,Viva,98,0,0,0,3.0659,24.0219,0,1.56
69,28,Arden,99,1,3,6,9.3124,77.62865,0,3.68
69,29,Gauloises,107,1,0,7,5.9644,77.6674,1,3.28
69,30,Appelsientje,108,0,0,1,2.0987,75.08665,0,1.2
69,31,Conimex,113,1,0,0,4.5787,55.6357,0,0.96
69,32,Corona,114,0,0,11,1.81505,84.42385,1,3.44
69,33,Daihatsu,123,1,1,0,2.9915,65.11395,1,4.12
69,34,DelMonte,125,1,3,3,7.36715,77.63175,1,2.4
69,35,Lancome,127,1,1,2,16.98025,60.2206,1,1.52
70,1,Armani,2,0,0,1,17.06395,74.19695,1,3.84
70,2,LOreal,5,1,0,3,4.38185,52.58685,0,1.72
70,3,Astnor,6,0,1,0,6.85565,77.6116,0,2.32
70,4,MarieJo,11,1,0,0,2.914,71.3558,0,3.64
70,5,SiSi,13,1,0,0,4.09045,52.40085,0,2.32
70,6,ClearBlue,14,0,0,2,2.2537,77.60385,0,2.32
70,7,Lancaster,17,1,2,3,2.37925,88.0896,1,3.32
70,8,Barclay,18,0,0,0,4.9166,72.6268,0,1.32
70,9,Dior,21,1,3,6,17.236,64.2072,1,2.44
70,10,Citroen,22,0,2,13,1.9902,71.15895,1,1.68
70,11,Nivea,25,1,0,9,4.54925,61.79385,1,1.4
70,12,Davidoff,26,0,1,7,1.8321,78.3742,1,2.12
70,13,Dali,29,1,1,6,6.6774,68.4728,0,2.28
70,14,Kapper,31,1,1,5,3.63475,69.7221,0,1.92
70,15,Alfa,32,0,0,1,2.72335,61.6156,1,1.2
70,16,Legere,35,1,1,1,14.3065,53.30915,0,2.32
70,17,Spa,40,0,7,19,11.3088,77.6488,1,1.72
70,18,Stuyvesant,43,1,1,0,4.82205,51.2554,1,3.8
70,19,Margriet,48,0,0,2,1.8817,76.23675,0,2.08
70,20,Chantelle,55,1,1,10,25.1658,80.1195,1,4.4
70,21,Kodak,69,1,0,0,4.27645,64.76365,0,3.08
70,22,Gilette,71,1,1,4,1.9592,75.83065,1,2.28
70,23,Silan,75,1,1,0,9.19925,64.90315,1,2.12
70,24,Fancy,76,0,0,0,4.57715,32.82435,0,1.96
70,25,Cartoon,94,0,0,0,9.38525,75.57335,0,2.84
70,26,VanderBilt,96,0,0,3,16.2781,71.25505,1,3.48
70,27,Viva,98,0,0,1,3.0659,24.0219,0,4.48
70,28,Arden,99,1,5,5,9.3124,77.62865,1,3.76
70,29,Gauloises,107,1,3,10,5.9644,77.6674,0,2.32
70,30,Appelsientje,108,0,0,3,2.0987,75.08665,1,1
70,31,Conimex,113,1,0,0,4.5787,55.6357,1,1.64
70,32,Corona,114,0,0,0,1.81505,84.42385,1,1.56
70,33,Daihatsu,123,1,2,13,2.9915,65.11395,1,1.64
70,34,DelMonte,125,1,2,5,7.36715,77.63175,1,1.16
70,35,Lancome,127,1,0,1,16.98025,60.2206,1,1.44
71,1,Armani,2,0,5,7,17.06395,74.19695,0,2.6
71,2,LOreal,5,1,2,3,4.38185,52.58685,0,2.52
71,3,Astnor,6,0,3,4,6.85565,77.6116,1,3.8
71,4,MarieJo,11,1,0,3,2.914,71.3558,0,3.72
71,5,SiSi,13,1,1,4,4.09045,52.40085,0,3.32
71,6,ClearBlue,14,0,2,3,2.2537,77.60385,1,1.96
71,7,Lancaster,17,1,5,7,2.37925,88.0896,1,3.04
71,8,Barclay,18,0,1,5,4.9166,72.6268,1,1.04
71,9,Dior,21,1,1,4,17.236,64.2072,1,1.72
71,10,Citroen,22,0,0,7,1.9902,71.15895,0,2.92
71,11,Nivea,25,1,3,1,4.54925,61.79385,1,4.32
71,12,Davidoff,26,0,0,4,1.8321,78.3742,1,1.72
71,13,Dali,29,1,6,5,6.6774,68.4728,1,4.08
71,14,Kapper,31,1,1,16,3.63475,69.7221,0,2.56
71,15,Alfa,32,0,4,3,2.72335,61.6156,1,1.48
71,16,Legere,35,1,9,1,14.3065,53.30915,1,3.2
71,17,Spa,40,0,2,9,11.3088,77.6488,0,4.16
71,18,Stuyvesant,43,1,1,2,4.82205,51.2554,1,1.6
71,19,Margriet,48,0,0,8,1.8817,76.23675,1,1.6
71,20,Chantelle,55,1,20,2,25.1658,80.1195,1,1.88
71,21,Kodak,69,1,5,11,4.27645,64.76365,1,2.04
71,22,Gilette,71,1,1,5,1.9592,75.83065,1,2.56
71,23,Silan,75,1,6,5,9.19925,64.90315,1,1.4
71,24,Fancy,76,0,2,6,4.57715,32.82435,1,2.68
71,25,Cartoon,94,0,5,3,9.38525,75.57335,0,2.32
71,26,VanderBilt,96,0,8,11,16.2781,71.25505,1,1.32
71,27,Viva,98,0,4,4,3.0659,24.0219,1,1.12
71,28,Arden,99,1,7,5,9.3124,77.62865,1,1.56
71,29,Gauloises,107,1,6,12,5.9644,77.6674,1,1.96
71,30,Appelsientje,108,0,0,5,2.0987,75.08665,1,2.32
71,31,Conimex,113,1,4,10,4.5787,55.6357,1,1.6
71,32,Corona,114,0,0,20,1.81505,84.42385,1,3.28
71,33,Daihatsu,123,1,9,8,2.9915,65.11395,1,2.88
71,34,DelMonte,125,1,4,4,7.36715,77.63175,1,1.84
71,35,Lancome,127,1,10,7,16.98025,60.2206,1,0.92
72,1,Armani,2,0,0,0,17.06395,74.19695,1,3.24
72,2,LOreal,5,1,0,0,4.38185,52.58685,0,0.2
72,3,Astnor,6,0,0,2,6.85565,77.6116,0,0.16
72,4,MarieJo,11,1,0,0,2.914,71.3558,0,0.24
72,5,SiSi,13,1,0,4,4.09045,52.40085,0,0.2
72,6,ClearBlue,14,0,0,0,2.2537,77.60385,0,1.4
72,7,Lancaster,17,1,2,34,2.37925,88.0896,0,0.16
72,8,Barclay,18,0,0,16,4.9166,72.6268,1,3.04
72,9,Dior,21,1,0,9,17.236,64.2072,0,2.32
72,10,Citroen,22,0,0,4,1.9902,71.15895,0,4.4
72,11,Nivea,25,1,7,9,4.54925,61.79385,1,2.44
72,12,Davidoff,26,0,0,0,1.8321,78.3742,1,1.64
72,13,Dali,29,1,2,10,6.6774,68.4728,1,1.32
72,14,Kapper,31,1,2,6,3.63475,69.7221,0,0.72
72,15,Alfa,32,0,0,11,2.72335,61.6156,1,1.76
72,16,Legere,35,1,24,5,14.3065,53.30915,1,3.28
72,17,Spa,40,0,0,2,11.3088,77.6488,1,1.08
72,18,Stuyvesant,43,1,0,0,4.82205,51.2554,1,1
72,19,Margriet,48,0,0,14,1.8817,76.23675,0,0.36
72,20,Chantelle,55,1,5,8,25.1658,80.1195,1,1.56
72,21,Kodak,69,1,0,0,4.27645,64.76365,0,0.24
72,22,Gilette,71,1,0,8,1.9592,75.83065,1,2.92
72,23,Silan,75,1,1,0,9.19925,64.90315,0,0.12
72,24,Fancy,76,0,0,0,4.57715,32.82435,0,0.16
72,25,Cartoon,94,0,0,0,9.38525,75.57335,0,1
72,26,VanderBilt,96,0,2,17,16.2781,71.25505,1,1.2
72,27,Viva,98,0,0,0,3.0659,24.0219,0,2.32
72,28,Arden,99,1,5,8,9.3124,77.62865,1,3.64
72,29,Gauloises,107,1,5,18,5.9644,77.6674,1,2
72,30,Appelsientje,108,0,1,15,2.0987,75.08665,1,1.52
72,31,Conimex,113,1,1,7,4.5787,55.6357,0,1.32
72,32,Corona,114,0,0,3,1.81505,84.42385,0,3.2
72,33,Daihatsu,123,1,1,12,2.9915,65.11395,0,2.68
72,34,DelMonte,125,1,0,1,7.36715,77.63175,1,1.8
72,35,Lancome,127,1,0,0,16.98025,60.2206,1,1
73,1,Armani,2,0,0,2,17.06395,74.19695,1,2.36
73,2,LOreal,5,1,0,1,4.38185,52.58685,0,0.88
73,3,Astnor,6,0,1,4,6.85565,77.6116,0,1.92
73,4,MarieJo,11,1,0,7,2.914,71.3558,0,0.84
73,5,SiSi,13,1,0,3,4.09045,52.40085,0,0.84
73,6,ClearBlue,14,0,0,2,2.2537,77.60385,0,0.92
73,7,Lancaster,17,1,1,6,2.37925,88.0896,0,3.36
73,8,Barclay,18,0,0,3,4.9166,72.6268,0,0.88
73,9,Dior,21,1,8,6,17.236,64.2072,1,2.08
73,10,Citroen,22,0,0,15,1.9902,71.15895,0,0.92
73,11,Nivea,25,1,3,7,4.54925,61.79385,1,1.76
73,12,Davidoff,26,0,1,7,1.8321,78.3742,1,1.6
73,13,Dali,29,1,2,7,6.6774,68.4728,0,0.84
73,14,Kapper,31,1,0,6,3.63475,69.7221,0,0.68
73,15,Alfa,32,0,0,11,2.72335,61.6156,1,1.08
73,16,Legere,35,1,9,4,14.3065,53.30915,0,3.4
73,17,Spa,40,0,4,3,11.3088,77.6488,0,3.44
73,18,Stuyvesant,43,1,0,3,4.82205,51.2554,1,3.36
73,19,Margriet,48,0,0,8,1.8817,76.23675,0,0.96
73,20,Chantelle,55,1,3,1,25.1658,80.1195,1,1.56
73,21,Kodak,69,1,3,1,4.27645,64.76365,0,1.08
73,22,Gilette,71,1,2,1,1.9592,75.83065,1,2.44
73,23,Silan,75,1,1,2,9.19925,64.90315,0,2.16
73,24,Fancy,76,0,2,2,4.57715,32.82435,0,2.76
73,25,Cartoon,94,0,0,5,9.38525,75.57335,0,1
73,26,VanderBilt,96,0,3,10,16.2781,71.25505,1,1.16
73,27,Viva,98,0,0,0,3.0659,24.0219,0,2.04
73,28,Arden,99,1,3,2,9.3124,77.62865,1,1.76
73,29,Gauloises,107,1,0,0,5.9644,77.6674,1,3
73,30,Appelsientje,108,0,0,2,2.0987,75.08665,1,2.24
73,31,Conimex,113,1,3,4,4.5787,55.6357,1,3.08
73,32,Corona,114,0,2,12,1.81505,84.42385,1,1.32
73,33,Daihatsu,123,1,0,0,2.9915,65.11395,1,1.28
73,34,DelMonte,125,1,1,1,7.36715,77.63175,0,1.4
73,35,Lancome,127,1,4,0,16.98025,60.2206,1,1.68
74,1,Armani,2,0,5,4,17.06395,74.19695,0,2.52
74,2,LOreal,5,1,0,6,4.38185,52.58685,0,1.12
74,3,Astnor,6,0,3,8,6.85565,77.6116,0,2.32
74,4,MarieJo,11,1,0,3,2.914,71.3558,0,2.52
74,5,SiSi,13,1,3,6,4.09045,52.40085,0,1.56
74,6,ClearBlue,14,0,0,4,2.2537,77.60385,0,2.4
74,7,Lancaster,17,1,0,4,2.37925,88.0896,0,1.36
74,8,Barclay,18,0,1,2,4.9166,72.6268,0,0.16
74,9,Dior,21,1,5,6,17.236,64.2072,0,2.32
74,10,Citroen,22,0,2,17,1.9902,71.15895,1,3.52
74,11,Nivea,25,1,0,1,4.54925,61.79385,1,1.76
74,12,Davidoff,26,0,0,18,1.8321,78.3742,1,4.04
74,13,Dali,29,1,3,13,6.6774,68.4728,1,1.64
74,14,Kapper,31,1,1,4,3.63475,69.7221,0,3.8
74,15,Alfa,32,0,1,6,2.72335,61.6156,1,2.88
74,16,Legere,35,1,6,7,14.3065,53.30915,1,3.2
74,17,Spa,40,0,2,11,11.3088,77.6488,1,2.72
74,18,Stuyvesant,43,1,0,2,4.82205,51.2554,1,1.16
74,19,Margriet,48,0,1,5,1.8817,76.23675,0,0.92
74,20,Chantelle,55,1,6,5,25.1658,80.1195,1,1.88
74,21,Kodak,69,1,4,3,4.27645,64.76365,0,1.84
74,22,Gilette,71,1,0,7,1.9592,75.83065,1,2.6
74,23,Silan,75,1,1,3,9.19925,64.90315,0,1.08
74,24,Fancy,76,0,1,2,4.57715,32.82435,0,1.24
74,25,Cartoon,94,0,2,7,9.38525,75.57335,0,0.12
74,26,VanderBilt,96,0,2,2,16.2781,71.25505,0,1.32
74,27,Viva,98,0,0,3,3.0659,24.0219,1,1.24
74,28,Arden,99,1,1,11,9.3124,77.62865,1,2.8
